area (px),semiaxis minor (px),semiaxis major (px),eccentricity (px),blue channel,green channel,red channel,deviation blue channel,deviation green channel,deviation red channel,class
2.3250839355300727e-07,5.021709199895125e-08,1.3286193917314701e-07,0.9258201023032829,0.28235295,0.42564103,0.5229358,19.63556863336419,22.306576010973384,21.349603170915277,0
1.0462877709885327e-06,1.3717360480815662e-07,1.9232798230811002e-07,0.7009326230784866,0.31764707,0.3846154,0.44495413,17.962460855907242,18.478365728602732,18.274572498419765,0
9.466413166086724e-07,1.3898019348530613e-07,1.7195290763015563e-07,0.5888454234366315,0.0,0.041025642,0.26605505,32.38430261030111,39.79975921200194,40.91344182811099,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.0,0.1948718,0.3761468,13.891881622012189,15.384651442265437,14.637281168304447,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.0,0.2820513,0.4082569,19.81003533565753,14.776988021921111,13.614674986939644,0
1.245580679748253e-07,4.649103056949078e-08,7.196122413860519e-08,0.7632894261186124,0.33529413,0.4051282,0.51376146,32.88521704352885,28.341389785964978,24.247422543437477,0
1.6607742396643377e-07,4.45632505882455e-08,9.964645437986026e-08,0.8944271837432317,0.24117647,0.42564103,0.5091743,18.536001007049318,22.326491489309785,21.889241395920713,0
7.5980421464643444e-06,3.454483465098286e-07,4.974355381637201e-07,0.7195327422175717,0.0,0.0974359,0.21100917,16.679994670929073,13.061552995975122,9.9498743710662,0
1.4033542325163652e-06,1.431882444555143e-07,2.2980307198996762e-07,0.7821492857853722,0.0,0.06666667,0.2706422,23.351778423827927,21.414396766868986,20.21894051515943,0
9.79856801401959e-07,1.468843990688923e-07,1.6655126070242657e-07,0.4714045925167342,0.0,0.33333334,0.5917431,16.192204914711276,14.46061461349413,11.110243021644486,0
9.134258318153857e-07,1.183793823337836e-07,1.8678535798334677e-07,0.7735196805472017,0.0882353,0.44615385,0.6513761,16.356064114979905,9.776317757156264,4.288226776756202,0
1.5030006868962254e-06,2.994579749684188e-07,5.27463866277399e-07,0.8232136291328646,0.2529412,0.33846155,0.47247708,29.83762764813314,27.65317748201951,26.113317013427977,0
1.3120116493348267e-06,1.5399359730003145e-07,2.055782421148314e-07,0.6624847873942724,0.0,0.12307692,0.33944955,17.030560765870277,18.50513442264065,16.24222891108237,0
8.469948622288122e-07,1.4240557519904404e-07,1.497854671379364e-07,0.31001932901697216,0.14705883,0.46153846,0.57798165,16.085222255225446,12.579745625409124,11.683321445547923,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.2882353,0.3948718,0.4678899,11.640446726822816,12.72239659026553,14.60950033368698,0
1.96801747400224e-06,1.7874015916434903e-07,2.5658882494159583e-07,0.7174582612026348,0.0,0.056410257,0.24770643,27.03097240921523,18.674576191131283,14.116859221714803,0
1.5777355276811208e-06,1.812716703740516e-07,2.1066678016019117e-07,0.5095073125073993,0.0,0.15384616,0.44036698,9.210863151735564,7.8619336044003845,5.990826320300064,0
7.556522790472736e-07,1.338304876265157e-07,1.4343671691980734e-07,0.3598035052873985,0.12941177,0.35384616,0.5091743,12.764697411219743,7.262919523166975,6.213644260818284,0
9.79856801401959e-07,1.5494035214612916e-07,1.6006611037832528e-07,0.2510379611705595,0.0,0.21538462,0.44495413,30.744664171202132,24.165768661476505,21.418449990603897,0
7.307406654523086e-07,1.2428096764342305e-07,1.435072927294e-07,0.4999999214107285,0.0,0.3794872,0.5917431,18.788294228055936,11.191514642799696,9.123287510541362,0
1.3203155205331484e-06,1.5393878067592904e-07,2.0891492891525718e-07,0.6760572315656187,0.005882353,0.1948718,0.4082569,14.617341299520465,11.952161589715336,11.40175425099138,0
1.4199619749130086e-06,1.7816654065088006e-07,2.0064393818837049e-07,0.45989423121231454,0.0,0.23076923,0.5091743,16.667333320000534,11.903360869939211,9.57078889120432,0
5.895748550808399e-07,8.392562152039495e-08,2.1770630536924816e-07,0.9227081411796944,0.31176472,0.45128205,0.559633,27.690711623287722,29.311138789594256,28.612827150615868,0
7.149633101754973e-06,1.2048314648566096e-07,2.3185271007099622e-06,0.9986488867828879,0.39411765,0.4871795,0.5504587,23.981175413093254,21.384882870865212,20.161729027485006,0
1.0213761573935676e-06,1.1673086066285826e-07,3.0853076771164733e-07,0.9256649407339094,0.31176472,0.42051283,0.47706422,10.699024993076197,6.124228346453631,4.898979485566356,0
4.318013023127278e-07,7.453221250392037e-08,1.706202823960179e-07,0.8995436397158454,0.3,0.52307695,0.61009175,17.973313550928776,14.580809305384937,15.807909412695912,0
5.895748550808399e-07,1.0168399827592366e-07,2.0229223812201257e-07,0.8644848225787551,0.5058824,0.5435898,0.58715594,23.918586192166515,22.04260745034209,21.385930531341348,0
6.643096958657351e-07,1.2520226229788696e-07,1.3715220716032006e-07,0.4082482984688163,0.27058825,0.3897436,0.49541286,15.14719445970111,18.041618552668716,18.887413136795626,0
7.307406654523086e-07,1.2428096764342305e-07,1.435072927294e-07,0.4999999214107285,0.0,0.071794875,0.2522936,45.79147710000192,53.53270028683403,50.77877878602438,0
1.8268516636307714e-06,1.7233423240388837e-07,2.599560322952274e-07,0.7486760026791326,0.052941177,0.10769231,0.16513762,20.49780476051033,24.89256917234539,24.911844572411734,0
5.530378218082244e-06,6.257794851597652e-07,9.067900585224276e-07,0.7237101701728191,0.011764706,0.12820514,0.19266056,21.206039907559198,20.289000355545348,20.649391524771772,0
1.7189013380525895e-06,1.640153464238131e-07,2.4718013189095226e-07,0.7481356347659646,0.0,0.15384616,0.4082569,24.171263930543642,21.50436002302789,16.00671245915288,0
1.2704922933432182e-06,1.0199350392743963e-07,3.539192492359699e-07,0.957575359975923,0.37058824,0.45128205,0.51834863,31.25179284797942,32.13046628832711,30.251803212918336,0
2.374907162720003e-06,8.815957615680347e-08,8.037175097018474e-07,0.9939658735610908,0.3882353,0.50256413,0.5412844,20.352450029965,20.67792032311008,19.701240795667893,0
5.480554990892315e-07,1.0720251659031886e-07,1.312957295494508e-07,0.5773502441704698,0.15882353,0.48205128,0.5963303,16.829568473374472,13.439098742103207,12.144957801491119,0
2.823316207429374e-07,7.210909914898713e-08,1.0317640106104226e-07,0.7152278058051378,0.45294118,0.51794875,0.5504587,15.719768163402128,20.109576368695464,22.666666666666668,0
7.224367942539869e-07,1.283928083902536e-07,1.4625952756623082e-07,0.4789496805752005,0.0,0.32307693,0.5229358,14.60171222836555,12.597221915962265,10.30970416646375,0
7.639561502455953e-07,1.0194497513915598e-07,2.221944897201263e-07,0.8885345850733749,0.34705883,0.45641026,0.5275229,5.066899385990914,4.7207747548166585,6.568322247184371,0
1.3867464901197218e-06,1.0893122796590484e-07,3.759526178636914e-07,0.9571032051370156,0.43529412,0.5641026,0.646789,20.85665361461421,22.89628790874189,21.932624102008404,0
4.309709151928956e-06,3.4694805078691805e-07,7.148972197943779e-07,0.8743411603087099,0.34705883,0.44615385,0.51376146,17.967675705060312,22.63032231076865,24.599772131614056,0
1.4282658461113303e-06,1.9772609727768396e-07,3.753639370533367e-07,0.8500150675345227,0.4882353,0.6871795,0.72477067,19.94200576045449,26.330753763422724,28.162405681155864,0
8.719064758237773e-07,1.4227479771704076e-07,1.5773875585301442e-07,0.4318096654096945,0.0,0.056410257,0.23394495,36.52738698565776,37.19521978695649,31.51562112667304,0
3.089040085775668e-06,2.459941700313272e-07,3.049385920457505e-07,0.5909602443498109,0.0,0.3846154,0.6055046,19.69506911893054,14.543346118542706,11.68564006862453,0
7.556522790472736e-07,1.338304876265157e-07,1.4343671691980734e-07,0.3598035052873985,0.03529412,0.06666667,0.21559633,38.748991922371346,49.54653746731451,47.620242544531415,0
9.964645437986026e-08,3.835393748495069e-08,6.643096958657351e-08,0.8164965882550608,0.46470588,0.574359,0.6238532,17.33012790874128,20.907866674744433,23.98900210976318,0
1.3286193917314701e-06,1.0766250266529533e-07,6.809174382623784e-07,0.9874208823201938,0.45882353,0.5641026,0.6284404,14.407752542757436,18.34545054108935,21.64614412673896,0
3.3215484793286753e-07,5.777012116014213e-08,1.8268516636307714e-07,0.9486832996621537,0.4117647,0.50256413,0.5642202,14.299378385867765,16.59735588044741,17.508727982225192,0
2.989393631395808e-07,5.535914000227981e-08,1.6607742396643377e-07,0.9428090443918533,0.3764706,0.5794872,0.6605505,15.290701604424681,21.333984365066197,24.62214450449026,0
6.061825974774833e-07,1.0717494197530521e-07,1.4524482608118504e-07,0.6749192079072913,0.0,0.10769231,0.32568806,39.74272732211517,47.84986285246803,47.19573603621412,0
5.148400142959447e-07,8.337020130253236e-08,1.8642143958635152e-07,0.8944271936100182,0.22941177,0.48205128,0.559633,19.911915402592488,20.690804116805126,17.602822927019403,0
2.6572387834629403e-07,6.517348557430743e-08,1.0304833194157046e-07,0.7745966853179812,0.2,0.45641026,0.54587156,15.422690264671726,19.50921256740005,16.631577646152515,0
1.2040613237566448e-06,1.6308843706456899e-07,5.844721100109727e-07,0.9602808020342148,0.42352942,0.52820516,0.61009175,30.15883876338006,33.93494138662361,33.00430200166766,0
1.0878071269801412e-06,1.0906083340798221e-07,3.8368988694972217e-07,0.9587525267551812,0.34117648,0.4871795,0.56880736,15.023790657297036,22.550623322757577,21.47328667941465,0
2.6572387834629403e-07,6.517348557430743e-08,1.0304833194157046e-07,0.7745966853179812,0.2882353,0.41538462,0.51834863,16.874537030686206,23.525252389719434,22.754120505965506,0
6.726135670640568e-07,8.812881010874832e-08,2.4626972612093514e-07,0.9337772342286038,0.32941177,0.46153846,0.53669727,16.09999616593774,20.139022988059285,20.916648221918972,0
3.0724323433790245e-06,1.1317179512486833e-07,9.639565276459992e-07,0.9930843048167974,0.32352942,0.45641026,0.5,16.56041968067235,21.742584942917894,22.521101216414795,0
6.6680085722523156e-06,7.518183780658463e-07,1.225763575266919e-06,0.7898135799983725,0.5529412,0.6974359,0.7522936,18.165558070150226,22.677025819097175,23.452665093758537,0
5.480554990892315e-07,1.0720251659031886e-07,1.312957295494508e-07,0.5773502441704698,0.20588236,0.48205128,0.6146789,17.782979924635804,8.447447839436476,8.115378919064716,0
4.749814325440006e-06,2.0384550779139161e-07,1.093586360824542e-06,0.9824737633381799,0.029411765,0.32307693,0.51834863,20.22597340055603,21.802967114592455,21.301980541724284,0
5.646632414858748e-07,7.250344306892391e-08,2.989393631395808e-07,0.9701425020003048,0.48235294,0.5435898,0.5825688,24.55888614919025,24.273900020850014,23.333928563836444,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.07647059,0.36410257,0.55504584,15.885823082232786,16.896745248715803,15.02861853265296,0
1.91819424681231e-06,1.8290207294125748e-07,4.967169509821179e-07,0.9297379267095429,0.35882354,0.45641026,0.5091743,21.33036274890795,27.039034283790535,27.865469222677735,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.052941177,0.3794872,0.5045872,12.951230636507097,9.079509898667439,8.104782538723663,0
9.300335742120291e-07,1.2328756085676089e-07,1.8081655460011863e-07,0.7315033981776522,0.029411765,0.20512821,0.29816514,8.731726951500233,7.216397223607421,5.11737237261468,0
1.3203155205331484e-06,1.6073589951922844e-07,2.0916178586505775e-07,0.6398781121382118,0.052941177,0.16410257,0.33486238,31.0926036220835,26.256612923646916,21.633789158012362,0
7.141329230556652e-07,9.561049529904374e-08,2.529615989465632e-07,0.9258201032236051,0.5470588,0.6,0.6238532,31.39640703965981,29.140821882712917,27.40865511111408,0
3.7118304256497945e-06,2.690294110584189e-07,4.3386073484632643e-07,0.7845366798163099,0.0,0.16923077,0.33944955,22.534799189591983,20.42932550820564,20.069546671539644,0
2.956178146602521e-06,2.1728386416784428e-07,5.232888383240222e-07,0.9097176516280967,0.3,0.45128205,0.51834863,19.38386893785655,21.071307505705477,19.556009306604455,0
8.137793774355254e-07,1.1775236473098752e-07,1.650314258476907e-07,0.7006401578855999,0.2647059,0.41538462,0.51376146,16.6724989795238,18.177175859363363,18.52175897574406,0
1.6607742396643377e-07,4.45632505882455e-08,9.964645437986026e-08,0.8944271837432317,0.22941177,0.3948718,0.5321101,26.574841903992997,27.740864362084245,25.157835094989128,0
2.906354919412591e-06,2.7381947488210593e-07,7.907083099988065e-07,0.9381251376264979,0.60588235,0.73333335,0.74311924,25.626695065887837,24.541801074900757,23.959288386761404,0
2.8150123362310524e-06,1.1879936066750533e-07,9.623284691586452e-07,0.992350805056278,0.24117647,0.4051282,0.48165137,20.517787206147126,22.371122461365363,22.11688184588944,0
4.467482704697068e-06,1.5971033290730191e-07,7.925318774165044e-07,0.9794845792663406,0.30588236,0.43076923,0.5091743,19.461500456028563,25.591670397807174,27.934074174742214,0
8.968180894187423e-07,8.949252607767742e-08,4.6501678710601455e-07,0.98130676137617,0.5058824,0.5538462,0.6146789,19.760369992037656,20.901887208787844,20.284778091520305,0
8.968180894187423e-07,1.4841147206208954e-07,1.6030271989796283e-07,0.37796459628618395,0.3529412,0.44102564,0.49082568,24.40767041321232,18.708286933869708,17.06559037947413,0
4.268189795937347e-06,1.3160960659312286e-07,8.851781491167125e-07,0.9888851370985892,0.33529413,0.4051282,0.48623854,21.721085505921558,23.175191610272385,22.927960180196827,0
5.978787262791615e-06,8.067836611782937e-08,2.0044201471518893e-06,0.9991896312606301,0.3647059,0.43076923,0.5091743,26.885826106507547,30.944056392767596,28.901494751863037,0
3.653703327261543e-07,6.00890734262544e-08,1.9929290875972052e-07,0.9534625883866892,0.4117647,0.50769234,0.5917431,22.35819511697867,24.506801776921716,24.71448068553243,0
3.9609465615994455e-06,1.5805998982297818e-07,8.602178166729354e-07,0.9829741034605387,0.34705883,0.44102564,0.5091743,18.427598565436814,22.250312107673654,21.581241854907237,0
9.134258318153857e-07,6.662032530730626e-08,4.848882805752618e-07,0.9905165945151806,0.41764706,0.47179487,0.5229358,17.839476269785692,19.83263304085802,20.86996778999804,0
1.4614813309046171e-06,1.7060438066513123e-07,2.7351883080273246e-07,0.7816326341561105,0.32352942,0.42051283,0.49082568,20.065891457894413,23.118174668429166,24.11742108932877,0
1.22897293735161e-06,1.6278293060334077e-07,1.9634495909364e-07,0.5591507500952686,0.0,0.11282051,0.28899083,9.463614531456784,8.997777503361595,10.798611021793498,0
1.6607742396643377e-07,4.45632505882455e-08,9.964645437986026e-08,0.8944271837432317,0.44705883,0.50256413,0.56880736,14.610688629295412,16.254913786982144,16.418993066973787,0
1.7853323076391629e-06,1.4696603006589424e-07,6.293962103105967e-07,0.9723560330090101,0.12941177,0.16923077,0.28440368,26.444693216370624,25.458018906497784,24.354930296713754,0
1.1791497101616797e-06,1.218157479622326e-07,2.3237452758741544e-07,0.8515818857736868,0.34117648,0.41025642,0.49082568,21.100209396238157,23.99191923055867,23.234681308605577,0
1.5611277852844774e-06,1.671809470718107e-07,2.8956589464022403e-07,0.8164965812863453,0.33529413,0.44102564,0.49541286,19.156836247146867,20.155256758473705,19.636939043547496,0
4.4840904470937114e-07,8.771690934748894e-08,1.712771949361134e-07,0.8589054431946026,0.37058824,0.45128205,0.51834863,17.503246452119573,19.76807677808168,19.983877799386846,0
6.49362727708756e-06,3.0272622414019785e-07,5.529685637516295e-07,0.8368341539178343,0.047058824,0.1897436,0.38990825,19.681214114884195,30.02695701279127,30.663496212923928,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.11764706,0.36410257,0.5412844,26.35544298622203,22.219079638904937,19.024655056005614,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.0,0.2923077,0.39908257,15.20639257023177,19.36451329106931,18.217007849808926,0
1.436569717309652e-06,8.028105250213437e-08,6.816691276526989e-07,0.9930407460204314,0.35882354,0.41538462,0.49082568,21.034363419044666,23.39251753324575,22.57880575087625,0
1.303707778136505e-06,1.257921943400544e-07,3.590086267153307e-07,0.9366047642366117,0.29411766,0.42564103,0.51834863,26.258410695078346,31.00573127505343,29.24589396906148,0
1.6607742396643377e-07,7.427208299387773e-08,7.427208299387773e-08,0.0,0.45294118,0.50256413,0.55504584,28.17455510838735,26.949025956423732,24.567367696917707,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.11764706,0.33333334,0.45412844,7.166545541612082,6.091746465505603,7.261843774138907,0
3.4461065473035004e-06,1.6657663378298478e-07,7.550150694486353e-07,0.9753582784060163,0.40588236,0.47692308,0.51376146,24.032641699072766,25.30511866146678,25.17198460321049,0
3.7367420392447594e-07,7.25939118805023e-08,1.8175122476427755e-07,0.9167708395287153,0.07058824,0.21538462,0.33944955,37.398752207348664,45.323800740673185,44.53158124741431,0
4.4010517351104944e-07,7.484297730643782e-08,1.6795685334114087e-07,0.8952280117428586,0.32941177,0.4871795,0.56880736,18.72246277189243,18.53843222572381,17.191597378026373,0
1.1376303541700712e-06,6.596894828010408e-08,5.257155311522426e-07,0.9920956288732141,0.41764706,0.47179487,0.55504584,25.95125152321756,26.962827797548176,23.695304505772906,0
3.9028194632111934e-07,8.427708303358305e-08,1.9353453405832544e-07,0.900206743812539,0.58235294,0.6051282,0.6513761,24.484370014358138,26.744158240632665,22.513537594078812,0
3.5706646152783257e-06,1.0265089161885644e-07,1.1288022960340748e-06,0.9958565666581757,0.37058824,0.45128205,0.51834863,22.14587793014881,25.705113002418805,24.19984820326823,0
1.1625419677650364e-07,5.251829340361806e-08,5.251829340361806e-08,0.0,0.47058824,0.5948718,0.6651376,26.15548460648359,28.902584227020256,30.25309901481169,0
7.556522790472736e-07,1.338304876265157e-07,1.4343671691980734e-07,0.3598035052873985,0.09411765,0.32307693,0.48165137,5.085211401701998,6.5383484153110105,4.794202227691277,0
1.9929290875972052e-07,4.746057684063424e-08,1.1625419677650364e-07,0.9128709301470818,0.18235295,0.37435898,0.45412844,10.761298971571952,10.734161458736413,12.374929853897713,0
9.964645437986026e-08,3.835393748495069e-08,6.643096958657351e-08,0.8164965882550608,0.35882354,0.52820516,0.6284404,9.013878188659973,12.284814474246922,14.12641340027806,0
3.4710181608984658e-06,2.3966456841144707e-07,3.362411809729321e-07,0.7013919691109924,0.052941177,0.17435898,0.31651375,23.7228005627633,16.721447464050645,17.878607677231763,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.0,0.2871795,0.4266055,11.815641116757059,7.810249675906654,5.555121510822243,0
8.552987334271339e-07,1.3176147287460387e-07,1.6455126959912443e-07,0.5990227116171308,0.023529412,0.26153848,0.5045872,19.170028690641026,15.879546593023365,12.77497553813705,0
1.2123651949549665e-06,1.4728832520714228e-07,2.1118678576623843e-07,0.7166514125629836,0.023529412,0.08717949,0.29357797,13.277424449041312,12.101239605924675,11.579723658188048,0
7.556522790472736e-07,1.338304876265157e-07,1.4343671691980734e-07,0.3598035052873985,0.0,0.12307692,0.3440367,17.283934013991143,15.639992806903717,14.602546866899623,0
1.1791497101616797e-06,1.509962794116663e-07,1.8534778766070793e-07,0.5799324150855345,0.01764706,0.23076923,0.4082569,21.504418150696385,10.73126274023705,8.798295289429651,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.011764706,0.22051282,0.44036698,23.706209629546432,22.59390127888497,20.481699148264042,0
1.835155534829093e-06,1.9057191805479368e-07,2.5279566026678263e-07,0.6570378897822926,0.011764706,0.071794875,0.17889908,19.40206174611348,21.077001684300352,18.59058901702687,0
1.0878071269801412e-06,1.0906083340798221e-07,3.8368988694972217e-07,0.9587525267551812,0.47058824,0.6051282,0.646789,29.267241560683996,30.6381115206375,28.414569416094288,0
1.9348019892089533e-06,1.531055553188709e-07,2.978370120741297e-07,0.8577553132293589,0.0,0.23076923,0.47247708,20.114904300045776,18.19243919187309,16.07404740567851,0
3.014305244990773e-06,1.9580441111213457e-07,3.6972065984034156e-07,0.8482469205769179,0.0,0.22564103,0.44954127,12.017276336822563,9.030811456096044,8.04317775094728,0
1.5611277852844774e-06,1.4429754856863388e-07,2.817707838000118e-07,0.8589200580039341,0.0,0.071794875,0.38073394,14.525228002365749,11.435437497937313,9.156754547663372,0
9.79856801401959e-07,1.5494035214612916e-07,1.6006611037832528e-07,0.2510379611705595,0.023529412,0.17435898,0.33944955,12.646639869941739,10.580051984749414,9.243240773668076,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.07058824,0.35384616,0.48165137,13.30413469565007,11.263186716023135,10.894379284750462,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.0,0.2974359,0.4587156,18.33712082089225,18.323482201808694,15.128098856102177,0
1.096110998178463e-06,1.317315462605497e-07,1.9977073676681235e-07,0.7517803319227755,0.0,0.035897437,0.22018349,25.733004099793714,17.969688985127767,15.478255356754163,0
9.549451878069942e-07,7.075261339933073e-08,4.093226218666698e-07,0.9849476460828706,0.0,0.14871795,0.33027524,24.78350706058814,28.304342466645217,29.792285023367715,0
3.238509767345458e-06,2.401076470185734e-07,3.1700626356722805e-07,0.652925185737544,0.04117647,0.08717949,0.119266056,23.241278467274306,22.550814978584413,17.49852414083651,0
5.538682089280566e-06,5.637250393635607e-07,8.285646927776421e-07,0.7328749753945093,0.65882355,0.7589744,0.8027523,26.691712196859907,28.050668441233267,26.9192774791598,0
7.780727312827421e-06,3.256115390870373e-07,5.975634792158463e-07,0.8385019083669243,0.0,0.32820514,0.56880736,19.742157790229836,10.531627954724087,7.324631738986512,0
7.307406654523086e-07,1.2428096764342305e-07,1.435072927294e-07,0.4999999214107285,0.30588236,0.52820516,0.6605505,6.777720855862979,5.494315243958978,2.7810744326608736,0
1.9929290875972052e-07,4.746057684063424e-08,1.1625419677650364e-07,0.9128709301470818,0.1,0.47692308,0.6284404,18.499249234015476,17.143187827498387,14.576426936057485,0
2.6157194274713315e-06,1.858109493303485e-07,3.217911007263806e-07,0.816442144109105,0.005882353,0.23589744,0.5045872,20.340845606807992,9.026869612440406,7.424621202458749,0
3.280029123337067e-06,3.131228834948745e-07,7.873100911022705e-07,0.9175101908551676,0.61764705,0.73846155,0.79357797,22.10666291991049,22.776174661944548,23.555850635745543,0
1.3286193917314701e-06,1.4352468326776014e-07,2.1968717955105604e-07,0.7570871657377822,0.023529412,0.22051282,0.36238533,22.468644818947137,16.0464949443796,14.404513181638594,0
5.480554990892315e-07,1.0720251659031886e-07,1.312957295494508e-07,0.5773502441704698,0.0,0.08717949,0.17889908,34.98191497045295,49.686517285879475,46.68628679815948,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.052941177,0.24615385,0.4174312,27.486360253769504,27.683196618165322,24.46904932767107,0
8.968180894187423e-07,1.2362682681936854e-07,1.973072672263221e-07,0.7793650982608097,0.0,0.16410257,0.35321102,20.889125294170544,26.4037034439405,29.51940981042059,0
8.386909910304905e-07,9.728576798935914e-08,3.006833585493357e-07,0.9462114528135899,0.5,0.61538464,0.6605505,23.94295942698916,24.926831703518,24.568936750727012,0
1.145934225368393e-06,1.4053639325449997e-07,1.8971387396038548e-07,0.6717468440632318,0.01764706,0.14871795,0.41284403,20.334699407662754,12.559580230069615,10.467874134173037,0
1.0545916421868544e-06,1.4107765396298736e-07,1.833113682894383e-07,0.6385182492910865,0.047058824,0.025641026,0.12844037,20.360746548199064,19.818173477896494,15.892136420255145,0
1.22897293735161e-06,1.365191155397998e-07,2.318504673567596e-07,0.8082612929002647,0.005882353,0.06666667,0.20183486,46.700912267444735,49.412582464238035,45.04304644512681,0
2.3250839355300727e-07,5.021709199895125e-08,1.3286193917314701e-07,0.9258201023032829,0.32941177,0.36923078,0.42201835,29.914693528246094,29.266970385667793,28.84248409705532,0
3.030912987387416e-06,2.2855279047981383e-07,4.209907544804309e-07,0.8398020956518263,0.5470588,0.6,0.6238532,30.14412658125856,42.58561304919198,41.91699462957131,0
9.300335742120291e-07,1.2552452576238024e-07,1.823806260428689e-07,0.725468082042215,0.023529412,0.16923077,0.31651375,24.583734460004244,25.25074256333861,22.410042391749283,0
9.881606726002808e-07,7.673528328195258e-08,3.999149424721784e-07,0.9814185883132119,0.24705882,0.3948718,0.51376146,28.0202748464239,29.279411719112186,29.571424311359593,0
1.0711993845834978e-06,1.484584645277676e-07,1.7967478181337583e-07,0.5632858278037652,0.005882353,0.051282052,0.20183486,14.115040736746034,5.7608593109014565,3.887077951366553,0
1.7105974668542678e-06,1.7890742826782932e-07,2.33239936527304e-07,0.6415835592024512,0.023529412,0.12307692,0.25688073,10.170545708072895,8.402975663418287,8.328265125462805,0
4.899284007009795e-07,9.217552344780393e-08,1.7055887700692663e-07,0.8413875126663707,0.32352942,0.45641026,0.5321101,33.12751271625191,33.23986896618109,31.10198278781167,0
2.8067084650327305e-06,1.210487507801771e-07,9.266039319747767e-07,0.9914302679602259,0.42941177,0.5692308,0.6238532,25.951343360647485,24.608038433722335,24.27046673542879,0
2.075967799580422e-06,1.9694048208302158e-07,2.559140467118189e-07,0.6385779568808805,0.011764706,0.16410257,0.32110092,17.231467418294795,11.960820393676846,10.530083240944702,0
8.469948622288122e-07,1.3381514023883723e-07,1.5656692182600975e-07,0.5191496722744712,0.0882353,0.2820513,0.45412844,13.204521006079698,8.092241654819757,5.555121510822243,0
6.643096958657351e-07,1.2520226229788696e-07,1.3715220716032006e-07,0.4082482984688163,0.0,0.15384616,0.44036698,22.349147075447867,25.032166805931922,19.338675626836498,0
2.333387806728394e-06,1.1583689512855865e-07,7.427441915454086e-07,0.9877636881888043,0.30588236,0.46153846,0.5642202,17.50828375369785,18.887760587216263,20.44480374080417,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.07058824,0.30769232,0.45412844,27.33587386567329,25.391620172805045,23.732888572611635,0
9.63249059005316e-07,1.4101954295639052e-07,1.7172340954196044e-07,0.5706381438294124,0.0,0.36923078,0.60091746,22.259478318235583,15.623999967997952,12.70273100557514,0
6.643096958657351e-07,1.2520226229788696e-07,1.3715220716032006e-07,0.4082482984688163,0.064705886,0.2820513,0.4266055,9.252533436848527,4.715334028465004,5.9107952087684446,0
1.0462877709885327e-06,1.4978754196537281e-07,1.710196154048285e-07,0.4825833156073778,0.05882353,0.30769232,0.44495413,6.49519052838329,5.338539126015656,5.441449714919729,0
4.882676264613153e-06,2.850040301577873e-07,3.880747417265917e-07,0.6787114983691985,0.01764706,0.07692308,0.18348624,21.041625412500814,11.97695704258807,10.037429949942366,1
1.2538845509465748e-06,1.3826615191801118e-07,2.1607411306539867e-07,0.7684569300747954,0.16470589,0.22564103,0.29357797,38.60554047157015,43.41400131529092,43.9981446733141,0
5.646632414858748e-07,1.1976013247758186e-07,1.1976013247758186e-07,0.0,0.04117647,0.20512821,0.37155962,21.650635094610966,19.84313483298443,17.80975856096876,0
1.4282658461113303e-06,1.6939432863351544e-07,1.9693709267026286e-07,0.5100506718316705,0.0,0.24615385,0.4357798,13.328165665236908,8.435638683585257,7.002856560004639,0
1.1625419677650364e-07,5.6925595120825355e-08,1.2809445295641114e-07,0.895826838283851,0.23529412,0.52820516,0.71100914,4.288946459026396,4.094561282819617,3.496029493900505,0
1.6607742396643377e-07,4.45632505882455e-08,9.964645437986026e-08,0.8944271837432317,0.24117647,0.46666667,0.5412844,3.5784850922639815,3.5118845842842465,7.180219742846004,0
1.752116822845876e-06,1.645608518174376e-07,2.4895260470323136e-07,0.7503746482074098,0.09411765,0.34871796,0.5963303,16.55624882030951,9.306415797717186,8.8670739254841,0
9.300335742120291e-07,1.2552452576238024e-07,1.8238065771962368e-07,0.7254681954501121,0.04117647,0.2820513,0.44954127,19.1835867344978,12.56383699353028,9.173875952943773,0
4.9657149765963695e-06,2.734851900891834e-07,3.9442114786486896e-07,0.7205685681218217,0.01764706,0.082051285,0.2706422,16.160928804827734,12.953508730446437,10.295228775369205,1
